id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
780276258,0,53,M,2,"ensino medio",casado,"$120K +",blue,39,3,3,2,"13.091,34","1.452,30",37
789282333,0,62,F,0,mestrado,casado,na,blue,51,3,3,3,"10.826,03","1.355,34",34
811571733,0,26,F,0,na,solteiro,na,blue,13,4,2,2,"2.600,79","2.625,13",45
709429533,0,49,F,5,mestrado,divorciado,na,blue,35,6,4,3,"2.561,82","2.047,34",41
715247508,0,30,F,1,mestrado,casado,"menos que $40K",blue,36,3,2,2,"7.087,76","1.712,19",37
718784358,0,34,M,4,"sem educacao formal",solteiro,"$120K +",blue,36,6,2,3,"34.516,92","1.969,02",46
751450008,0,41,M,1,doutorado,solteiro,"$40K - $60K",blue,32,3,4,2,"10.266,22","1.720,76",42
719227233,0,27,F,1,na,solteiro,"menos que $40K",blue,36,3,3,3,"1.553,57","1.954,70",43
711050058,0,33,F,2,"sem educacao formal",casado,"$40K - $60K",blue,23,4,4,2,"6.732,14","1.644,59",45
779040408,0,56,M,2,"ensino medio",casado,"$120K +",blue,37,3,2,1,"12.181,02","1.478,63",33
714024858,0,36,M,3,"ensino medio",casado,"$80K - $120K",blue,27,3,2,1,"7.056,02","1.739,18",35
789849108,0,35,M,1,mestrado,solteiro,"$60K - $80K",blue,25,6,2,1,"14.365,11","2.290,68",62
710391258,0,27,M,0,mestrado,casado,"$40K - $60K",blue,36,3,4,2,"11.473,67","2.147,86",41
718830183,0,46,M,1,"ensino medio",solteiro,"$60K - $80K",blue,38,5,4,2,"23.996,22","1.339,67",29
779696883,0,48,M,2,mestrado,divorciado,"$60K - $80K",blue,33,4,4,2,"2.998,06","1.825,71",31
719249733,0,54,M,1,na,solteiro,"$80K - $120K",blue,36,6,2,2,"30.011,05","1.676,39",41
737971833,0,38,M,1,mestrado,casado,"$60K - $80K",blue,31,6,3,3,"2.405,25","2.503,86",40
772468983,0,36,M,1,doutorado,casado,"$80K - $120K",blue,26,3,2,4,"21.927,74","1.946,23",37
710990283,0,56,M,1,"ensino medio",casado,"$80K - $120K",blue,36,4,2,1,"3.906,48","1.839,32",33
808750458,0,32,M,1,doutorado,solteiro,"$60K - $80K",blue,27,5,3,3,"10.029,76","2.192,95",58
719692983,0,36,M,2,doutorado,casado,"$60K - $80K",blue,30,3,4,3,"4.934,08","2.747,53",42
719125158,0,35,F,2,"ensino medio",solteiro,"menos que $40K",silver,15,5,2,2,"13.882,37","2.685,96",71
787509408,0,26,M,0,graduacao,solteiro,na,blue,13,6,2,3,"2.347,19","2.595,87",56
719206308,0,32,M,1,"ensino medio",casado,"$60K - $80K",blue,24,4,2,2,"4.116,03","1.657,02",38
717141858,0,56,F,2,"ensino medio",solteiro,"$40K - $60K",blue,36,4,2,1,"13.904,90","3.151,07",67
713172408,0,54,M,1,na,casado,"$80K - $120K",blue,43,4,4,2,"32.558,09","1.440,52",37
720314583,0,54,M,2,na,casado,"$80K - $120K",blue,44,4,2,1,"12.902,35","1.273,89",33
708347583,0,37,F,4,"sem educacao formal",casado,"menos que $40K",blue,36,4,4,1,"2.509,60","1.804,33",38
711006783,0,38,F,1,mestrado,solteiro,"menos que $40K",blue,22,3,3,3,"2.484,92","1.200,24",28
718274283,0,35,M,3,graduacao,solteiro,"$60K - $80K",blue,36,5,3,1,"2.780,21","2.469,92",67
803977008,0,39,M,2,na,casado,"$60K - $80K",blue,34,6,4,2,"5.220,00","1.715,65",35
715216908,0,48,M,4,doutorado,solteiro,"$80K - $120K",blue,36,6,4,3,"18.102,23","1.486,29",32
779611008,0,29,M,0,mestrado,casado,"$40K - $60K",blue,18,4,4,3,"4.532,26","1.885,86",55
811467708,0,33,M,2,mestrado,casado,"$80K - $120K",blue,28,4,2,2,"22.399,73","2.390,07",62
812597508,0,39,F,1,"ensino medio",casado,"$40K - $60K",blue,34,6,3,5,"4.489,07","2.154,00",58
718651083,0,35,F,2,mestrado,solteiro,na,blue,25,4,4,1,"10.329,45","2.461,03",68
708577308,0,43,F,1,na,divorciado,"menos que $40K",blue,36,4,3,2,"2.637,64","1.569,27",39
813990483,0,27,F,0,"ensino medio",casado,"menos que $40K",blue,22,4,2,1,"1.864,44","1.662,33",32
816319008,0,52,F,2,mestrado,solteiro,na,blue,47,6,3,3,"13.276,99","1.901,88",33
789627258,0,31,M,1,mestrado,solteiro,"$40K - $60K",blue,25,5,3,3,"1.935,01","2.498,00",60
713346558,0,45,M,4,mestrado,divorciado,"$60K - $80K",blue,37,5,4,2,"6.784,50","1.900,69",28
708744933,0,35,M,2,"ensino medio",casado,"$60K - $80K",blue,36,4,4,2,"19.127,55","1.859,99",33
708828258,0,55,M,2,graduacao,casado,"$120K +",blue,37,5,3,2,"32.641,42","1.327,60",30
713511108,0,61,M,1,"sem educacao formal",casado,"$40K - $60K",blue,47,5,4,3,"1.438,53","1.397,15",43
710208633,0,37,F,1,mestrado,casado,"menos que $40K",blue,31,5,2,2,"2.417,84","1.773,46",42
824165658,0,38,M,2,na,casado,"$80K - $120K",blue,34,4,3,1,"19.259,04","1.388,25",27
826513233,0,54,F,3,na,casado,"menos que $40K",blue,50,6,2,2,"3.796,93","2.069,36",54
788789658,0,40,M,5,na,na,"$80K - $120K",blue,22,6,4,1,"4.042,54","1.471,73",37
717837858,0,47,M,5,graduacao,casado,"$120K +",blue,34,3,2,1,"17.603,60","2.902,02",64
709382958,0,55,F,2,mestrado,casado,"$40K - $60K",blue,46,6,4,1,"2.894,91","1.017,02",25
716253858,0,37,M,5,doutorado,casado,"$80K - $120K",blue,26,2,2,1,"16.730,87","1.740,91",43
713725683,0,36,F,0,graduacao,solteiro,"menos que $40K",blue,27,6,2,3,"3.282,08","2.614,79",79
710364258,0,53,F,2,"sem educacao formal",casado,na,blue,41,4,2,2,"15.815,29","2.135,11",48
816033783,0,26,M,0,"ensino medio",solteiro,"$60K - $80K",blue,21,6,3,2,"1.672,24","2.099,60",34
715065483,0,45,F,3,mestrado,divorciado,"menos que $40K",blue,36,4,3,3,"8.121,57","1.914,59",45
718751133,0,36,F,2,na,casado,"menos que $40K",blue,26,4,4,1,"3.182,83","1.670,28",30
713983308,0,60,M,0,doutorado,casado,"$60K - $80K",blue,49,5,4,1,"3.182,92","1.233,67",35
718418958,1,30,M,1,doutorado,divorciado,"menos que $40K",blue,36,6,4,2,"5.061,81","1.309,50",38
779367858,0,39,M,4,"ensino medio",casado,"$60K - $80K",blue,28,5,3,3,"6.224,33","3.014,44",58
711285633,0,33,F,0,na,solteiro,na,blue,36,6,3,1,"2.735,72","3.306,87",71
714974658,0,48,F,4,graduacao,casado,"menos que $40K",blue,36,6,4,1,"2.464,74","1.219,64",35
716374308,0,39,M,3,mestrado,casado,"$60K - $80K",blue,33,4,2,3,"3.477,78","1.897,23",50
713416233,0,38,M,2,mestrado,casado,"$80K - $120K",blue,24,5,2,2,"3.242,02","1.841,05",46
797643708,0,47,M,1,"ensino medio",casado,"$120K +",blue,41,3,4,1,"27.858,84","1.772,40",53
808292958,0,26,M,0,mestrado,solteiro,"menos que $40K",blue,20,6,3,2,"1.438,79","2.546,19",40
719831958,0,49,M,3,graduacao,solteiro,"$120K +",blue,36,5,4,2,"34.516,02","1.793,72",44
708860358,0,38,M,3,"ensino medio",casado,"$80K - $120K",blue,22,4,3,2,"6.361,58","1.499,76",31
717385983,0,30,M,0,mestrado,casado,"menos que $40K",blue,21,6,2,6,"2.490,71","1.645,30",30
719049033,0,53,M,3,"ensino medio",casado,"$120K +",blue,44,5,4,6,"14.057,14","2.073,90",60
717581658,0,49,M,2,na,solteiro,"$60K - $80K",blue,38,4,2,1,"2.461,50","1.729,09",35
714347508,0,35,M,2,"sem educacao formal",solteiro,"$60K - $80K",blue,21,4,3,3,"7.766,04","2.423,21",74
803833608,0,40,M,3,"sem educacao formal",solteiro,"$40K - $60K",silver,33,4,3,1,"21.308,70","1.322,10",38
712576908,0,30,M,0,"ensino medio",casado,"$60K - $80K",blue,36,5,4,2,"4.516,59","1.819,42",24
778511733,0,42,F,3,graduacao,solteiro,"$40K - $60K",blue,30,6,2,3,"5.424,01","1.634,97",44
721464783,0,62,F,0,mestrado,casado,"menos que $40K",blue,36,3,2,2,"1.764,06","2.094,46",47
821179233,1,50,F,1,doutorado,solteiro,"$40K - $60K",blue,46,1,3,3,"1.493,82","1.554,37",43
713126733,0,56,M,3,graduacao,casado,"$120K +",blue,43,6,2,2,"17.539,07","1.220,73",30
719688408,0,45,M,3,mestrado,casado,"$80K - $120K",silver,36,6,3,2,"34.516,50","3.530,24",68
779811183,0,35,F,3,"sem educacao formal",casado,"menos que $40K",blue,25,4,2,1,"2.149,73","1.581,55",30
771086208,0,57,F,2,mestrado,casado,"menos que $40K",blue,44,3,4,4,"6.256,94","1.629,53",43
715217733,0,33,F,2,"ensino medio",solteiro,na,blue,25,5,4,1,"11.922,19","2.154,75",61
813752433,1,43,F,3,mestrado,solteiro,"menos que $40K",blue,38,5,4,2,"4.075,50","2.449,43",27
711876333,0,53,M,3,mestrado,casado,"$80K - $120K",blue,36,5,4,1,"7.290,99","1.312,10",29
715256658,0,50,M,2,graduacao,solteiro,"$60K - $80K",blue,36,5,2,3,"5.965,30","3.382,83",58
711329658,0,30,M,0,"ensino medio",casado,"$120K +",blue,13,3,4,1,"9.007,14","1.925,70",42
710227908,0,37,F,3,mestrado,solteiro,"menos que $40K",blue,36,3,3,2,"6.077,31","2.837,72",74
716362008,0,37,M,2,doutorado,casado,"$40K - $60K",blue,29,3,2,3,"1.808,42","1.744,74",35
714939708,0,45,M,3,mestrado,solteiro,"$80K - $120K",blue,36,6,3,1,"12.810,97","3.174,75",74
708083283,1,58,M,0,na,solteiro,"$40K - $60K",blue,45,3,3,1,"3.421,03","992,47",21
719431608,0,63,F,0,graduacao,casado,"$40K - $60K",blue,53,6,4,1,"3.118,28","1.291,94",24
769411758,0,43,M,1,mestrado,solteiro,"$60K - $80K",blue,37,4,4,3,"20.013,27","1.518,98",39
714248733,0,26,F,0,na,solteiro,na,blue,13,4,2,1,"4.395,17","2.272,17",46
804481608,0,37,F,1,na,solteiro,"menos que $40K",blue,32,6,3,3,"9.661,56","2.825,95",60
714631833,0,53,M,4,mestrado,casado,"$60K - $80K",blue,44,3,4,2,"1.973,10","1.587,35",38
769751958,0,55,M,3,na,casado,"$120K +",blue,49,3,4,2,"9.926,37","2.235,64",57
717999183,0,36,M,3,"ensino medio",casado,"$60K - $80K",blue,36,6,3,3,"4.108,17","2.275,24",58
713075283,0,51,M,3,"ensino medio",solteiro,"$120K +",blue,36,5,4,1,"20.741,39","1.818,89",51
711561108,0,36,M,4,mestrado,solteiro,"$80K - $120K",blue,24,6,2,1,"16.335,26","2.733,73",71
709854483,0,35,F,1,"ensino medio",casado,na,blue,17,5,3,3,"4.588,44","2.442,84",62
713630733,0,34,F,2,mestrado,solteiro,"menos que $40K",blue,24,5,3,3,"5.712,69","2.617,02",54
717599283,0,57,M,0,doutorado,casado,"$60K - $80K",blue,36,3,2,1,"5.335,33","1.844,76",49
806407308,1,54,F,3,graduacao,solteiro,na,blue,49,6,3,2,"13.184,39","2.047,31",33
712730583,0,29,M,0,"sem educacao formal",casado,"$60K - $80K",blue,20,5,3,2,"8.592,40","1.842,20",50
712142733,0,37,F,3,doutorado,casado,"menos que $40K",blue,26,5,2,3,"1.910,91","2.028,53",39
720153258,0,53,F,2,graduacao,solteiro,"menos que $40K",blue,45,6,3,3,"6.210,83","3.095,87",62
814086333,0,36,M,3,graduacao,casado,"$40K - $60K",blue,31,6,4,2,"2.220,08","1.685,29",44
715524708,0,49,M,5,na,solteiro,"$40K - $60K",silver,41,4,2,2,"20.756,07","1.502,37",31
713307708,0,64,F,0,na,casado,"$40K - $60K",blue,55,6,2,3,"2.895,70","1.541,40",37
714069858,0,53,M,3,mestrado,casado,"$60K - $80K",blue,36,4,2,3,"3.539,72","1.677,21",45
712789383,0,52,M,1,mestrado,casado,"$120K +",blue,44,6,4,1,"9.274,12","2.048,20",59
787983633,0,35,F,3,"sem educacao formal",casado,"menos que $40K",blue,26,6,3,1,"3.187,48","2.072,97",33
758583708,1,37,F,3,mestrado,solteiro,"menos que $40K",blue,24,2,4,1,"2.802,07","1.406,69",28
717130383,0,50,M,0,"sem educacao formal",casado,"$60K - $80K",blue,36,4,3,3,"2.334,66","1.386,56",30
720770883,0,65,F,0,mestrado,solteiro,"menos que $40K",blue,56,5,3,3,"1.438,89","2.249,53",61
716797758,0,53,F,2,na,casado,"menos que $40K",blue,44,3,4,2,"3.519,04","1.670,12",33
713835258,0,53,M,1,na,casado,"$120K +",blue,48,3,3,2,"3.088,74","1.561,34",40
720677733,0,40,M,3,mestrado,casado,"$80K - $120K",silver,36,6,0,3,"34.516,06","2.579,12",68
718587858,0,39,M,4,"ensino medio",casado,"$60K - $80K",blue,31,3,4,1,"11.906,67","1.642,34",39
710263608,0,53,F,3,"ensino medio",casado,na,blue,36,4,4,2,"11.098,14","2.156,60",46
715055433,0,36,M,3,"sem educacao formal",casado,"$60K - $80K",blue,22,6,4,3,"2.224,81","2.004,27",44
715498308,0,35,F,2,mestrado,casado,"$40K - $60K",blue,36,4,4,3,"3.454,38","1.575,31",41
708099183,0,37,F,2,"ensino medio",solteiro,"menos que $40K",blue,36,4,2,2,"5.723,85","2.732,91",63
716452908,0,36,F,1,na,solteiro,"menos que $40K",blue,36,4,3,2,"9.239,98","2.246,57",44
789959283,0,39,M,2,graduacao,solteiro,"$80K - $120K",blue,24,4,2,3,"4.061,52","1.602,22",40
713536158,0,65,M,1,graduacao,casado,"menos que $40K",blue,56,5,2,3,"4.189,88","1.597,77",31
716750358,0,45,F,1,na,casado,"menos que $40K",blue,32,4,3,1,"6.373,68","3.483,57",82
815299833,0,38,F,2,mestrado,casado,"menos que $40K",blue,33,5,3,2,"2.228,28","2.334,87",61
721003008,1,36,F,4,mestrado,casado,"menos que $40K",blue,24,3,2,2,"3.261,45","856,21",18
779883933,0,40,F,4,mestrado,casado,"menos que $40K",blue,24,3,2,3,"8.014,90","1.596,76",34
716612958,0,35,F,2,graduacao,casado,"$40K - $60K",blue,29,6,3,1,"10.980,60","1.830,96",36
715859058,0,54,M,3,doutorado,casado,"$120K +",blue,42,6,4,3,"3.092,87","1.369,22",37
772031733,0,40,M,4,mestrado,solteiro,"$80K - $120K",blue,29,5,2,1,"14.315,94","2.603,16",56
720668358,0,59,M,0,"sem educacao formal",solteiro,"$40K - $60K",blue,46,3,3,3,"1.648,24","1.776,37",36
778708533,1,26,F,0,"ensino medio",solteiro,"$40K - $60K",blue,13,2,4,2,"1.730,81","869,43",27
719649408,0,46,M,2,"ensino medio",casado,"$60K - $80K",blue,35,6,3,3,"13.768,24","1.390,29",44
715457658,0,29,F,1,mestrado,casado,na,blue,19,3,4,3,"1.709,44","1.757,78",48
711934308,0,38,M,3,mestrado,solteiro,"$40K - $60K",blue,19,5,3,2,"1.705,50","3.342,11",62
781326483,0,31,M,0,mestrado,divorciado,"$60K - $80K",blue,25,6,2,1,"8.673,26","2.457,54",58
712557708,0,35,M,1,"ensino medio",casado,"$60K - $80K",blue,21,5,2,2,"6.391,29","2.274,74",61
789187908,0,56,M,2,"sem educacao formal",casado,"$80K - $120K",blue,45,4,2,2,"11.102,75","1.448,11",36
773297508,0,34,M,3,graduacao,casado,"$80K - $120K",blue,28,3,3,1,"24.765,27","1.544,09",36
716529258,0,42,M,4,doutorado,casado,"$80K - $120K",blue,27,5,4,3,"31.864,37","1.591,96",35
708242283,0,29,M,1,graduacao,solteiro,"$60K - $80K",blue,36,5,2,3,"5.346,49","3.253,30",80
789247458,0,32,M,0,mestrado,solteiro,"$40K - $60K",blue,21,6,3,2,"2.801,55","2.467,74",54
717100833,0,37,F,2,"ensino medio",casado,"menos que $40K",blue,27,6,2,6,"3.148,09","1.401,31",31
716870583,0,36,F,3,na,casado,"menos que $40K",blue,36,6,3,5,"2.786,64","2.853,16",55
719999508,0,37,M,3,na,casado,"$60K - $80K",blue,24,3,2,1,"11.894,01","2.438,94",45
721236408,0,38,M,2,mestrado,casado,"$80K - $120K",blue,29,5,3,3,"7.535,65","1.655,59",41
720122808,1,52,M,2,"ensino medio",casado,"$60K - $80K",silver,35,4,3,4,"33.180,91","797,73",14
716882658,0,62,F,2,mestrado,casado,"menos que $40K",blue,51,6,4,2,"2.986,38","2.141,26",55
713734758,0,35,F,2,mestrado,casado,na,blue,23,4,2,2,"6.729,02","2.080,90",50
709085358,0,36,M,1,mestrado,solteiro,"$60K - $80K",blue,36,3,4,3,"2.601,97","2.542,30",67
715785933,0,54,M,3,graduacao,casado,"$80K - $120K",blue,45,4,0,3,"3.380,45","1.636,48",58
717159858,0,27,M,1,"ensino medio",solteiro,"$60K - $80K",blue,18,5,2,2,"2.730,53","2.319,09",61
713259858,1,26,M,0,"ensino medio",solteiro,"$40K - $60K",blue,15,3,3,1,"3.324,61","982,30",22
787516908,0,56,F,2,mestrado,casado,"menos que $40K",blue,45,4,3,3,"2.665,63","1.880,69",58
711145008,0,60,F,1,mestrado,casado,"$40K - $60K",blue,47,4,2,3,"5.015,08","1.325,39",29
715013733,0,54,M,4,mestrado,casado,"$60K - $80K",blue,36,4,3,3,"6.905,44","1.370,84",25
717098208,0,48,M,3,na,casado,"$80K - $120K",blue,41,5,2,2,"5.848,86","1.961,31",51
737982408,0,33,M,1,graduacao,solteiro,"$80K - $120K",blue,26,4,4,3,"19.136,76","2.501,01",55
713216883,0,64,F,0,na,casado,"menos que $40K",blue,55,4,4,3,"3.500,90","2.003,94",41
709361058,0,35,M,2,mestrado,casado,"$60K - $80K",blue,24,5,3,1,"7.453,15","1.691,21",47
710312658,0,54,F,2,na,casado,"menos que $40K",blue,43,4,3,3,"6.266,25","1.456,48",27
773383158,0,29,F,1,graduacao,solteiro,"menos que $40K",blue,23,4,4,3,"4.945,18","2.743,67",69
716053083,1,33,M,2,mestrado,casado,"$120K +",blue,21,2,4,2,"27.992,96","837,22",18
717667833,0,34,M,1,mestrado,casado,"$40K - $60K",blue,36,6,3,2,"3.735,14","1.877,48",33
716998608,0,48,M,3,mestrado,na,"$60K - $80K",blue,36,3,2,3,"6.703,25","1.843,82",44
772086408,0,38,M,3,"ensino medio",solteiro,"$80K - $120K",blue,27,4,4,1,"6.162,86","1.527,50",35
708597558,0,42,M,3,"ensino medio",solteiro,"$60K - $80K",blue,36,4,3,4,"3.337,08","3.951,89",68
718011783,0,55,M,3,mestrado,casado,"$40K - $60K",blue,36,3,3,3,"2.205,41","1.591,89",38
714360033,0,62,M,1,"ensino medio",casado,"$40K - $60K",blue,43,5,3,1,"4.450,86","1.326,73",44
811005858,0,33,F,0,na,casado,"menos que $40K",blue,28,4,4,2,"1.438,18","2.914,65",70
794485158,0,38,M,2,na,casado,"$80K - $120K",blue,18,6,2,1,"2.172,80","2.447,19",46
708513183,0,39,M,1,"sem educacao formal",casado,"$40K - $60K",blue,29,4,2,2,"4.323,71","3.078,56",58
719353158,0,56,M,1,graduacao,casado,"$80K - $120K",blue,45,5,3,1,"4.145,29","1.238,34",36
711436083,0,36,M,1,mestrado,casado,"menos que $40K",blue,18,6,3,3,"2.032,13","2.454,69",46
780374133,0,29,M,1,graduacao,solteiro,"$80K - $120K",blue,19,5,3,3,"7.010,95","2.413,19",48
739117233,0,57,M,3,"ensino medio",casado,"$120K +",blue,50,3,2,3,"3.205,27","2.126,88",58
708486033,0,55,F,3,doutorado,casado,na,blue,36,3,3,2,"16.547,19","1.782,08",48
795237183,0,51,F,2,mestrado,casado,"$40K - $60K",blue,45,3,4,2,"5.930,77","2.041,45",32
788788758,0,57,F,3,graduacao,solteiro,na,blue,39,4,2,1,"7.469,34","2.050,48",46
709635858,0,56,F,3,mestrado,casado,"menos que $40K",blue,45,6,3,2,"2.235,83","1.229,31",27
789701658,0,26,M,0,graduacao,solteiro,"$40K - $60K",blue,13,5,2,2,"2.047,73","2.180,73",33
713484483,0,36,F,4,"sem educacao formal",solteiro,na,silver,21,3,2,1,"34.516,05","2.298,01",55
711954558,0,53,F,3,mestrado,casado,"$40K - $60K",blue,44,3,4,3,"2.636,85","1.333,88",34
712655583,0,41,M,3,mestrado,casado,"$40K - $60K",blue,32,3,2,3,"6.425,79","2.036,03",44
779686683,0,26,F,0,doutorado,solteiro,"menos que $40K",blue,13,5,2,3,"2.902,21","2.088,13",34
711226758,0,51,F,1,graduacao,divorciado,"menos que $40K",blue,42,3,3,2,"4.002,05","2.024,71",53
713241033,0,34,M,0,mestrado,casado,"$60K - $80K",blue,26,4,3,3,"5.175,89","2.405,30",49
788754108,0,65,F,1,na,solteiro,"$40K - $60K",blue,48,4,4,2,"4.599,83","2.608,51",78
717013383,0,52,M,2,"ensino medio",casado,"$80K - $120K",blue,43,4,4,3,"31.258,69","2.866,92",53
712634133,0,54,F,2,mestrado,casado,"menos que $40K",blue,45,5,4,2,"2.683,22","1.406,11",37
709537683,1,37,M,3,graduacao,casado,"$80K - $120K",blue,30,3,3,4,"11.638,32","563,93",15
778627983,0,40,F,3,mestrado,casado,na,blue,20,3,3,1,"1.829,55","1.610,10",49
720241758,0,55,M,0,doutorado,casado,"$80K - $120K",blue,36,3,3,1,"8.276,24","1.409,36",25
720814233,0,45,M,4,"ensino medio",na,"$80K - $120K",blue,34,4,3,3,"23.539,34","1.485,33",38
785080308,0,37,F,2,"ensino medio",casado,"menos que $40K",blue,31,5,3,3,"2.352,20","2.344,16",48
713358633,0,30,M,1,mestrado,solteiro,"$60K - $80K",blue,36,6,2,1,"11.371,72","2.768,60",68
720392433,0,55,F,1,na,casado,"menos que $40K",blue,36,6,2,6,"2.857,24","1.869,48",47
720282558,0,36,M,2,mestrado,solteiro,"$80K - $120K",silver,27,5,4,2,"34.516,63","2.873,59",73
821370858,0,39,M,1,mestrado,casado,"$40K - $60K",blue,35,5,4,3,"6.690,62","1.734,93",39
799249833,0,34,M,2,mestrado,solteiro,"menos que $40K",blue,28,5,4,1,"4.439,50","2.858,97",71
713016633,0,47,M,3,"ensino medio",solteiro,"$60K - $80K",blue,36,4,2,3,"5.344,11","1.984,56",36
814471983,0,42,M,3,"ensino medio",divorciado,"$80K - $120K",blue,37,6,3,3,"27.310,81","1.537,35",41
779612808,0,61,M,1,mestrado,casado,"$40K - $60K",blue,50,6,4,2,"2.531,93","1.263,43",35
716692683,0,31,M,1,graduacao,solteiro,"$40K - $60K",blue,22,4,3,1,"9.096,97","2.318,11",54
790145733,1,40,M,3,graduacao,solteiro,"$80K - $120K",silver,33,1,4,3,"34.516,73","1.112,87",26
716038533,0,42,F,3,mestrado,na,"menos que $40K",blue,32,3,2,1,"7.169,54","1.438,52",35
714421233,0,54,F,0,mestrado,casado,"menos que $40K",blue,36,5,4,3,"5.399,64","1.292,10",34
709783908,0,52,F,3,na,casado,"menos que $40K",blue,47,6,2,3,"2.280,67","1.924,98",50
812788233,0,31,F,0,mestrado,casado,"menos que $40K",blue,21,4,4,1,"6.315,60","2.205,87",43
772452783,0,43,M,3,na,casado,"$40K - $60K",blue,33,6,2,1,"4.402,14","1.774,96",46
714002658,0,49,M,2,na,casado,"$120K +",blue,34,5,2,4,"27.732,70","1.413,41",31
713464983,0,45,F,2,mestrado,na,"$40K - $60K",blue,36,4,4,3,"4.947,93","3.479,27",76
713910108,0,38,M,1,mestrado,casado,"$80K - $120K",blue,28,3,3,2,"3.947,00","1.646,98",43
808169358,0,57,M,2,"sem educacao formal",solteiro,"$40K - $60K",blue,52,5,4,3,"12.291,06","1.683,51",50
714013083,0,63,F,2,mestrado,casado,"$40K - $60K",blue,53,4,4,2,"3.067,27","1.420,20",32
715381533,0,42,F,4,doutorado,solteiro,"menos que $40K",blue,36,6,3,2,"1.438,67","2.451,88",55
717678408,0,61,F,1,doutorado,casado,"$40K - $60K",blue,47,4,4,2,"8.633,57","2.066,88",51
719143308,0,37,M,2,na,solteiro,"$40K - $60K",blue,28,4,3,4,"2.394,37","2.805,62",85
711509658,1,61,M,2,mestrado,casado,"$120K +",blue,49,3,4,0,"11.374,25","1.088,96",26
757481283,0,35,M,3,graduacao,casado,"$60K - $80K",blue,28,4,4,3,"6.921,25","1.931,08",35
808681158,0,57,M,0,mestrado,casado,"$80K - $120K",blue,52,4,4,6,"2.564,54","1.343,25",35
718867683,0,64,M,1,na,casado,"menos que $40K",blue,55,4,4,3,"2.720,07","1.613,03",43
714618333,0,39,F,2,doutorado,casado,na,blue,36,3,4,2,"9.843,56","1.402,89",35
794562783,0,28,F,0,na,solteiro,na,blue,13,5,2,3,"21.691,53","2.534,68",51
708208758,0,53,M,1,mestrado,solteiro,"$80K - $120K",blue,45,6,2,3,"1.826,22","2.199,24",48
794504658,0,39,M,1,na,casado,"$60K - $80K",blue,24,6,0,3,"5.746,49","1.562,33",44
714772758,0,35,F,3,mestrado,casado,"menos que $40K",blue,27,6,4,2,"2.926,07","1.851,46",48
713830233,0,47,F,5,"ensino medio",casado,"$40K - $60K",blue,36,5,2,3,"7.061,58","1.831,61",60
713577483,0,47,M,4,na,casado,"$80K - $120K",blue,35,3,4,3,"5.589,49","1.570,95",31
814513008,0,38,M,2,mestrado,casado,"$80K - $120K",blue,33,5,3,3,"9.620,78","1.735,55",43
712765158,0,26,F,1,"ensino medio",solteiro,"menos que $40K",blue,15,5,3,3,"2.539,23","2.386,81",47
714411108,0,37,F,3,mestrado,solteiro,na,blue,28,4,3,2,"3.642,68","2.790,69",68
720231108,0,57,M,2,mestrado,solteiro,"menos que $40K",blue,39,3,3,4,"3.451,97","3.031,75",57
709035708,0,38,F,0,na,casado,"menos que $40K",blue,36,4,3,2,"1.841,17","1.819,01",35
720662508,0,39,M,1,mestrado,casado,"$120K +",blue,25,6,2,3,"5.764,99","1.972,92",38
708623283,0,35,M,2,"sem educacao formal",solteiro,"$60K - $80K",blue,16,6,2,3,"18.278,66","2.084,95",61
813247083,0,38,M,2,mestrado,casado,"$80K - $120K",blue,33,4,2,3,"16.059,87","1.357,28",26
780078333,0,56,M,2,na,casado,"$60K - $80K",blue,41,3,2,2,"5.887,09","1.193,98",26
811915383,0,36,M,3,"sem educacao formal",casado,"$40K - $60K",blue,31,6,2,2,"3.152,68","2.531,00",50
719818983,1,39,M,1,graduacao,divorciado,"$80K - $120K",blue,28,1,4,3,"12.464,13","1.195,86",35
716349183,0,58,F,1,"sem educacao formal",casado,na,blue,36,5,3,2,"4.784,34","2.160,53",54
710067183,0,28,M,1,"ensino medio",solteiro,"menos que $40K",blue,36,5,3,2,"1.950,66","2.074,72",81
771234558,0,65,F,0,mestrado,solteiro,"menos que $40K",blue,56,6,2,3,"7.478,07","2.213,09",62
820288233,0,26,F,0,"sem educacao formal",solteiro,"menos que $40K",blue,20,4,4,3,"1.438,40","2.731,05",39
717511533,0,28,M,0,mestrado,solteiro,"menos que $40K",blue,36,4,4,2,"1.707,86","2.950,83",87
711642108,0,30,F,1,"sem educacao formal",casado,na,blue,13,5,2,2,"4.016,57","2.572,69",35
712495233,0,31,F,0,"sem educacao formal",casado,"menos que $40K",blue,19,5,2,3,"2.370,03","2.411,84",53
718484283,0,57,M,3,doutorado,casado,"$60K - $80K",blue,36,6,4,1,"3.478,14","1.409,56",49
717413658,0,43,M,4,"ensino medio",casado,"$40K - $60K",blue,32,6,2,2,"1.539,10","1.987,69",47
804668658,1,26,F,0,"sem educacao formal",solteiro,"menos que $40K",blue,20,3,4,2,"1.438,45","947,06",20
715934283,0,39,F,2,"ensino medio",solteiro,"$40K - $60K",blue,26,6,2,3,"3.142,73","3.046,55",56
